names	x.pos	y.pos	color	alias	annotation	cluster	FC	ATAF1	bZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	HB21	HB6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	HB40	ZAT6	DREB2A	MYB56	ERF003	NAC6/ORE1	HAT2	SPCH	DOF5_4	NAC102	HB53	HEC1	GBF3
AT2G33450	-1743.9605308033	-350.262573242187	#3399FF	PRPL28	protein synthesis ribosomal protein prokaryotic chloroplast 50S subunit L28	7	1.08	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G33560	-2161.27730513084	-1199.22045898438	#3399FF	BUBR1	not assigned no ontology	8	1.11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT2G33590	-1197.47985839844	891.60807084572	#3399FF	AtCRL1	secondary metabolism phenylpropanoids	6	-1.04	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1
AT2G33830	457.786499023438	-1897.92980957031	#3399FF	AtDRM2	hormone metabolism auxin induced-regulated-responsive-activated	1	1.02	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1
AT2G34140	-259.950592041016	777.294840290447	#006600		RNA regulation of transcription C2C2(Zn) DOF zinc finger family	5	1.03	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0
AT2G34640	-1211.21118164063	-275.700614688667	#FF0033	HMR	RNA regulation of transcription	7	-1.01	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1
AT2G35150	253.347961425781	939.894287109375	#3399FF	EXL7	not assigned no ontology	5	-1.14	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
AT2G35950	-776.587951660156	535.970153808594	#FF0033	EDA12	not assigned unknown	6	3.8	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	1
AT2G36080	865.203063964844	-1245.76062011719	#9900FF	ABS2	RNA regulation of transcription ABI3/VP1-related B3-domain-containing transcription factor family	1	1.01	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1
AT2G36220	-696.588012695313	535.970153808594	#FF0033		not assigned unknown	1|6	1.28	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1
AT2G36270	-893.498168945312	364.414123535156	#9900FF	ABI5	RNA regulation of transcription bZIP transcription factor family	6	2.5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	1	1
AT2G36630	1159.10506874417	796.797790527344	#3399FF		not assigned unknown	4	1.31	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1
AT2G36900	727.394462344917	-1911.44299316406	#3399FF	ATMEMB11	cell vesicle transport	1	-1.04	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1
AT2G36990	-1823.95967631112	-470.262512207031	#3399FF	ATSIG6	RNA regulation of transcription sigma like plant	7	-1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
AT2G37040	-33.9436096691092	-1931.65173339844	#3399FF	ATPAL1	secondary metabolism phenylpropanoids lignin biosynthesis PAL	9	-1.18	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	1	1	1
AT2G37260	-766.555725097656	-1582.62670898438	#006600	ATWRKY44	RNA regulation of transcription WRKY domain transcription factor family	9	1.02	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1
AT2G37470	-1921.27657270897	-1159.22045898438	#3399FF		DNA synthesis/chromatin structure histone core H2B	8	1.09	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	1
AT2G37640	1299.61279296875	-346.167633056641	#FF0033	ATEXP3	cell wall modification	3	1.02	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0	1
AT2G37660	-1646.57482910156	187.397705078125	#3399FF		not assigned unknown	7	1.03	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1
AT2G37750	253.347961425781	899.894226074219	#3399FF		not assigned unknown	5	1.61	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1
AT2G37970	683.896646931072	709.579772949219	#3399FF	AtHBP2	not assigned no ontology	4|6	-1.41	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1
AT2G38120	1103.78263139259	-124.044143676758	#FF0033	AtAUX1	transport misc	3	1.07	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
AT2G38400	893.55522894648	-1514.96362304688	#FF0033	AGT3	amino acid metabolism synthesis central amino acid metabolism alanine alanine-glyoxylate aminotransferase	1	1.49	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1
AT2G38530	93.3473510742187	859.894958496094	#3399FF	cdf3	lipid metabolism lipid transfer proteins etc	5	1.83	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	1	1
AT2G38640	918.274271442791	499.882263183594	#FF0033		not assigned unknown	4	3.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
AT2G38760	-593.94388814201	-2051.65258789062	#3399FF	ANN3	cell organisation	9	-1.25	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0
AT2G38810	-1154.12369771232	-1142.67236328125	#FF0033	HTA8	DNA synthesis/chromatin structure histone core H2A	8	1.5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
AT2G38820	813.555167911323	-1514.96362304688	#FF0033		not assigned unknown	1	-1.13	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1
AT2G39010	1021.17419433594	-1093.64135742188	#FF0033	PIP2;6	transport Major Intrinsic Proteins PIP	2	1.53	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1
AT2G39180	1733.00744628906	-83.06102799904	#3399FF	ATCRR2	signalling receptor kinases crinkly like	3	-1.56	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1
AT2G39220	-113.943430378338	-1731.650390625	#3399FF	PLA	development storage proteins	9	-1.2	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1
AT2G39420	-353.94388814201	-1811.65051269531	#3399FF		not assigned no ontology	9	-2.17	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1
AT2G39670	-1291.21118164063	-275.700614688667	#FF0033		protein synthesis ribosome biogenesis Pre-rRNA processing and modifications methylotransferases	7	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G39980	297.786437988281	-1937.92980957031	#3399FF		secondary metabolism flavonoids anthocyanins	1	1.05	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	1
AT2G40000	-757.067687988281	855.141784667969	#3399FF	ATHSPRO2	not assigned unknown	6	1.26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	1
AT2G40150	-353.94388814201	-2011.65209960938	#3399FF	TBL28	not assigned unknown	9	1.09	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1
AT2G40610	1571.97570800781	-279.738159179688	#3399FF	ATEXP8	cell wall modification	3	1.02	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	1	1
AT2G40900	-116.906173706055	612.766703083416	#FF0033	UMAMIT11	development unspecified	5	1.23	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1
AT2G40970	973.554984805855	-1314.96362304688	#FF0033	MYBC1	RNA regulation of transcription G2-like transcription factor family, GARP	1|2	1.63	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1
AT2G41010	-677.067687988281	975.140258789063	#3399FF	ATCAMBP25	stress abiotic drought/salt	6	1.14	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1
AT2G41230	284.694946289062	-1378.52380371094	#FF0033	ORS1	not assigned unknown	1	3.69	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
AT2G41250	598.273722126385	499.882263183594	#FF0033		not assigned no ontology	4	1.01	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1
AT2G41410	-188.052810668945	1025.99149556388	#3399FF		signalling calcium	5	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1
AT2G41760	1731.97570800781	-279.738159179688	#3399FF		not assigned unknown	3	1.14	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AT2G41870	763.896646931072	749.579772949219	#3399FF		RNA regulation of transcription putative transcription regulator	4	-1.9	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	1
AT2G41950	-1371.21118164063	-315.700553653511	#FF0033		not assigned unknown	7	1.07	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G42380	955.08539605352	-72.2218017578125	#9900FF	ATBZIP34	RNA regulation of transcription bZIP transcription factor family	3	1.16	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	1
AT2G42620	1663.36560058594	-1016.68469238281	#3399FF	MAX2	protein degradation ubiquitin E3 SCF FBOX	2	-1.03	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	1
AT2G42900	1811.97766113281	-439.738159179688	#3399FF		not assigned unknown	3	-1.52	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	1
AT2G43060	939.8427734375	-1058.14685058594	#9900FF	AtIBH1	RNA regulation of transcription unclassified	2	-1.12	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1
AT2G43710	1101.17456054688	-1093.64135742188	#FF0033	AtSSI2	lipid metabolism FA synthesis and FA elongation ACP desaturase	2	1.03	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1
AT2G44080	364.694915771484	-1338.52380371094	#FF0033	ARL	not assigned unknown	1	-1.25	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	1	1
AT2G44130	967.394340274605	-1911.44299316406	#3399FF	KMD3	protein degradation ubiquitin E3 SCF FBOX	1|2	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	1
AT2G44230	-353.94388814201	-1851.65026855469	#3399FF		not assigned unknown	9	-1.56	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	1
AT2G44450	-113.943430378338	-2051.65258789062	#3399FF	BGLU15	misc gluco-, galacto- and mannosidases	9	-1.38	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
AT2G44650	-1371.21118164063	-355.700492618355	#FF0033	CHL-CPN10	protein folding	7	1.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT2G45210	647.394462344917	-1831.44299316406	#3399FF	SAG201	hormone metabolism auxin induced-regulated-responsive-activated	1|5	1.13	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1
AT2G45400	1023.78299760353	-84.0441589355469	#FF0033	BEN1	secondary metabolism flavonoids dihydroflavonols dihydroflavonol 4-reductase	3	-1.04	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	1	0	1	1	0	0	1	0	1	1	0	1
AT2G45570	-1357.47985839844	931.607399459001	#3399FF	CYP76C2	misc cytochrome P450	6	1.11	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1
AT2G45960	1021.17419433594	-973.6416015625	#FF0033	ATHH2	transport Major Intrinsic Proteins PIP	2	2.01	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
AT2G46270	-813.498718261719	364.414123535156	#9900FF	GBF3	RNA regulation of transcription bZIP transcription factor family	6	2.64	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0
AT2G46600	-188.052810668945	945.991678669353	#3399FF		signalling calcium	5	-1.33	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1
AT2G46610	-677.067687988281	815.141906738281	#3399FF	At-RS31a	RNA processing splicing	6	1.21	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
AT2G46650	-686.556091308594	-1771.15991210938	#3399FF	ATCB5-C	redox ascorbate and glutathione	9	-1.45	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1
AT2G47240	-1646.57482910156	107.397521972656	#3399FF	CER8	lipid metabolism FA synthesis and FA elongation long chain fatty acid CoA ligase	7	-1.31	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0
AT2G47770	-856.588012695313	575.970153808594	#FF0033	ATTSPO	hormone metabolism abscisic acid induced-regulated-responsive-activated	6	1.92	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1
AT2G47930	1571.97570800781	-359.738128662109	#3399FF	AGP26	cell wall cell wall proteins AGPs AGP	3	1.48	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT3G01170	1047.39360785273	-1871.44299316406	#3399FF		protein synthesis ribosomal protein eukaryotic 60S subunit L34	1	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1
AT3G01210	838.274759724041	539.882263183594	#FF0033		RNA RNA binding	4	-1.02	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
AT3G01400	893.55522894648	-1394.96362304688	#FF0033		not assigned no ontology armadillo/beta-catenin repeat family protein	1	1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1
AT3G01410	-1841.27559614647	-1119.22045898438	#3399FF		RNA processing ribonucleases	8	1.21	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT3G01810	-593.94388814201	-1691.650390625	#3399FF		not assigned unknown	9	-1.05	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1
AT3G02170	1813.00939941406	76.9389643715655	#3399FF	LNG2	not assigned unknown	3	-1.18	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1
AT3G02250	-113.943430378338	-1971.65209960938	#3399FF		hormone metabolism auxin induced-regulated-responsive-activated	9	1.22	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1
AT3G02450	-1566.57495117188	107.397521972656	#3399FF		cell division	7	-1.01	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G02480	-1213.81494140625	491.337668900374	#FF0033		hormone metabolism abscisic acid induced-regulated-responsive-activated	6	1.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1
AT3G02910	93.3473510742187	899.894226074219	#3399FF		not assigned unknown	5	-1.65	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1
AT3G03130	-2001.27730513084	-1119.22045898438	#3399FF		not assigned unknown	8	1.15	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT3G03190	-353.94388814201	-1931.65173339844	#3399FF	ATGSTF11	misc glutathione S transferases	9	-1.04	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
AT3G03270	142.855560302734	631.821166992188	#FF0033		development unspecified	5	-1.36	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1
AT3G03830	1571.97570800781	-439.738159179688	#3399FF	SAUR28	hormone metabolism auxin induced-regulated-responsive-activated	3	-1.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
AT3G03870	364.694915771484	-1378.52380371094	#FF0033		not assigned unknown	1	1.29	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1
AT3G04000	-1053.81494140625	531.337913040999	#FF0033		misc short chain dehydrogenase/reductase (SDR)	6	-1.37	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1
AT3G04010	-837.067749023437	975.140258789063	#3399FF		misc beta 1,3 glucan hydrolases glucan endo-1,3-beta-glucosidase	6	-1.4	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1
AT3G04260	-2143.96175150643	-470.262512207031	#3399FF	PDE324	DNA synthesis/chromatin structure	7	-1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G04350	807.394462344917	-1871.44299316406	#3399FF		not assigned unknown	1	-1.33	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1
AT3G04760	-2143.96175150643	-150.262771606445	#3399FF		not assigned no ontology pentatricopeptide (PPR) repeat-containing protein	7	-1.25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0
AT3G05490	1653.00805664062	-123.06102799904	#3399FF	RALFL22	signalling misc	3|5	-1.76	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	0
AT3G05910	-355.365091755291	-1446.279296875	#FF0033		cell wall pectin*esterases acetyl esterase	9	-1.01	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1
AT3G06020	-193.943247272869	-1891.65075683594	#3399FF	FAF4	not assigned unknown	9	1.09	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0
AT3G06030	-1582.94311523438	-817.277160644531	#3399FF	ANP3	protein postranslational modification	8	1.08	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1
AT3G06035	-433.943949177166	-1771.650390625	#3399FF		not assigned unknown	9	-1.05	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1
AT3G06170	1753.41581010353	-830.903442382813	#3399FF		not assigned no ontology	2	-1.06	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G06760	-1293.81530761719	531.337913040999	#FF0033		stress abiotic drought/salt	6	1.27	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	1
AT3G06770	1573.00720214844	-83.06102799904	#3399FF		cell wall degradation pectate lyases and polygalacturonases	3	-1.72	1	1	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0
AT3G07320	-433.943949177166	-1891.65075683594	#3399FF		misc beta 1,3 glucan hydrolases glucan endo-1,3-beta-glucosidase	9	1.1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0
AT3G07560	647.394462344917	-1791.44299316406	#3399FF	APM2	protein targeting peroxisomes	1	1.11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
AT3G08030	1731.97570800781	-319.738189697266	#3399FF		not assigned unknown	3	-1.3	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	1	1	1
AT3G08670	1183.78263139259	-4.04417419433594	#FF0033		not assigned unknown	3	-1.06	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1
AT3G08740	-1583.96016459237	-190.262817382813	#3399FF		protein synthesis elongation	7	1.13	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
AT3G08770	-2241.27730513084	-1039.22045898438	#3399FF	LTP6	lipid metabolism lipid transfer proteins etc	8	1.08	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
AT3G08970	-837.067749023437	935.140991210938	#3399FF	ATERDJ3A	stress abiotic heat	6	-1.59	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1
AT3G09050	-2223.96175150643	-230.262725830078	#3399FF		not assigned unknown	7	-1.14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G09210	-1983.96199564705	-470.262512207031	#3399FF	PTAC13	RNA regulation of transcription unclassified	7	1.06	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0
AT3G09350	-1197.47985839844	971.60660600197	#3399FF	Fes1A	not assigned no ontology armadillo/beta-catenin repeat family protein	6	1.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1
